date,state,crop,market,variety,min_price,max_price,modal_price,arrivals,avg_price
2024-04-04,Rajasthan,Rapeseed & Mustard,Rajasthan Main Market,Common,1008,2508,1258,108,1758.0
2024-05-04,Rajasthan,Rapeseed & Mustard,Rajasthan Main Market,Common,1454,1954,1704,554,1704.0
2024-06-03,Rajasthan,Rapeseed & Mustard,Rajasthan Main Market,Common,2661,3161,2911,261,2911.0
2024-07-03,Rajasthan,Rapeseed & Mustard,Rajasthan Main Market,Common,1265,1765,1515,365,1515.0
2024-08-02,Rajasthan,Rapeseed & Mustard,Rajasthan Main Market,Common,1926,3926,2176,526,2926.0
2024-09-01,Rajasthan,Rapeseed & Mustard,Rajasthan Main Market,Common,2466,3466,2716,566,2966.0
2024-10-01,Rajasthan,Rapeseed & Mustard,Rajasthan Main Market,Common,2432,2432,2682,532,2432.0
2019-01-01,Rajasthan,Cotton,Rajasthan Main Market,Common,1194,3694,1444,294,2444.0
2019-01-31,Rajasthan,Cotton,Rajasthan Main Market,Common,1054,1554,1304,154,1304.0
2019-03-02,Rajasthan,Cotton,Rajasthan Main Market,Common,2263,2763,2513,363,2513.0
2019-04-01,Rajasthan,Cotton,Rajasthan Main Market,Common,2807,2307,3057,407,2557.0
2019-05-01,Rajasthan,Cotton,Rajasthan Main Market,Common,1782,3782,2032,382,2782.0
2019-05-31,Rajasthan,Cotton,Rajasthan Main Market,Common,1113,3113,1363,213,2113.0
2019-06-30,Rajasthan,Cotton,Rajasthan Main Market,Common,2741,2241,2991,341,2491.0
2019-07-30,Rajasthan,Cotton,Rajasthan Main Market,Common,2675,3675,2925,275,3175.0
2019-08-29,Rajasthan,Cotton,Rajasthan Main Market,Common,1886,1886,2136,486,1886.0
2019-09-28,Rajasthan,Cotton,Rajasthan Main Market,Common,1177,2677,1427,277,1927.0
2019-10-28,Rajasthan,Cotton,Rajasthan Main Market,Common,2182,1682,2432,282,1932.0
2019-11-27,Rajasthan,Cotton,Rajasthan Main Market,Common,2483,2983,2733,583,2733.0
2019-12-27,Rajasthan,Cotton,Rajasthan Main Market,Common,2624,3124,2874,224,2874.0
2020-01-26,Rajasthan,Cotton,Rajasthan Main Market,Common,1349,3849,1599,449,2599.0
2020-02-25,Rajasthan,Cotton,Rajasthan Main Market,Common,1273,1773,1523,373,1523.0
2020-03-26,Rajasthan,Cotton,Rajasthan Main Market,Common,1908,2408,2158,508,2158.0
2020-04-25,Rajasthan,Cotton,Rajasthan Main Market,Common,1065,1565,1315,165,1315.0
2020-05-25,Rajasthan,Cotton,Rajasthan Main Market,Common,1455,3955,1705,555,2705.0
2020-06-24,Rajasthan,Cotton,Rajasthan Main Market,Common,2070,3070,2320,170,2570.0
2020-07-24,Rajasthan,Cotton,Rajasthan Main Market,Common,2683,3683,2933,283,3183.0
2020-08-23,Rajasthan,Cotton,Rajasthan Main Market,Common,2170,3170,2420,270,2670.0
2020-09-22,Rajasthan,Cotton,Rajasthan Main Market,Common,2461,2461,2711,561,2461.0
2020-10-22,Rajasthan,Cotton,Rajasthan Main Market,Common,2316,1816,2566,416,2066.0
2020-11-21,Rajasthan,Cotton,Rajasthan Main Market,Common,1731,2231,1981,331,1981.0
2020-12-21,Rajasthan,Cotton,Rajasthan Main Market,Common,2844,1844,3094,444,2344.0
2021-01-20,Rajasthan,Cotton,Rajasthan Main Market,Common,2850,3350,3100,450,3100.0
2021-02-19,Rajasthan,Cotton,Rajasthan Main Market,Common,1940,3940,2190,540,2940.0
2021-03-21,Rajasthan,Cotton,Rajasthan Main Market,Common,2336,3336,2586,436,2836.0
2021-04-20,Rajasthan,Cotton,Rajasthan Main Market,Common,2226,1726,2476,326,1976.0
2021-05-20,Rajasthan,Cotton,Rajasthan Main Market,Common,1550,2050,1800,150,1800.0
2021-06-19,Rajasthan,Cotton,Rajasthan Main Market,Common,2546,1546,2796,146,2046.0
2021-07-19,Rajasthan,Cotton,Rajasthan Main Market,Common,1759,3759,2009,359,2759.0
2021-08-18,Rajasthan,Cotton,Rajasthan Main Market,Common,2779,3279,3029,379,3029.0
2021-09-17,Rajasthan,Cotton,Rajasthan Main Market,Common,1561,2561,1811,161,2061.0
2021-10-17,Rajasthan,Cotton,Rajasthan Main Market,Common,2074,2574,2324,174,2324.0
2021-11-16,Rajasthan,Cotton,Rajasthan Main Market,Common,2439,2439,2689,539,2439.0
2021-12-16,Rajasthan,Cotton,Rajasthan Main Market,Common,2058,3058,2308,158,2558.0
2022-01-15,Rajasthan,Cotton,Rajasthan Main Market,Common,2123,1623,2373,223,1873.0
2022-02-14,Rajasthan,Cotton,Rajasthan Main Market,Common,2715,2715,2965,315,2715.0
2022-03-16,Rajasthan,Cotton,Rajasthan Main Market,Common,1015,2515,1265,115,1765.0
2022-04-15,Rajasthan,Cotton,Rajasthan Main Market,Common,1714,2214,1964,314,1964.0
2022-05-15,Rajasthan,Cotton,Rajasthan Main Market,Common,2952,2952,3202,552,2952.0
2022-06-14,Rajasthan,Cotton,Rajasthan Main Market,Common,1724,1724,1974,324,1724.0
2022-07-14,Rajasthan,Cotton,Rajasthan Main Market,Common,1730,3730,1980,330,2730.0
2022-08-13,Rajasthan,Cotton,Rajasthan Main Market,Common,1254,2254,1504,354,1754.0
2022-09-12,Rajasthan,Cotton,Rajasthan Main Market,Common,1527,3527,1777,127,2527.0
2022-10-12,Rajasthan,Cotton,Rajasthan Main Market,Common,2370,2370,2620,470,2370.0
2022-11-11,Rajasthan,Cotton,Rajasthan Main Market,Common,1038,3038,1288,138,2038.0
2022-12-11,Rajasthan,Cotton,Rajasthan Main Market,Common,1679,3679,1929,279,2679.0
2023-01-10,Rajasthan,Cotton,Rajasthan Main Market,Common,2860,2360,3110,460,2610.0
2023-02-09,Rajasthan,Cotton,Rajasthan Main Market,Common,1715,2215,1965,315,1965.0
2023-03-11,Rajasthan,Cotton,Rajasthan Main Market,Common,2074,3574,2324,174,2824.0
2023-04-10,Rajasthan,Cotton,Rajasthan Main Market,Common,2203,3703,2453,303,2953.0
2023-05-10,Rajasthan,Cotton,Rajasthan Main Market,Common,2923,2423,3173,523,2673.0
2023-06-09,Rajasthan,Cotton,Rajasthan Main Market,Common,1448,2448,1698,548,1948.0
2023-07-09,Rajasthan,Cotton,Rajasthan Main Market,Common,2535,2035,2785,135,2285.0
2023-08-08,Rajasthan,Cotton,Rajasthan Main Market,Common,1776,3776,2026,376,2776.0
2023-09-07,Rajasthan,Cotton,Rajasthan Main Market,Common,2787,2287,3037,387,2537.0
2023-10-07,Rajasthan,Cotton,Rajasthan Main Market,Common,1400,2900,1650,500,2150.0
2023-11-06,Rajasthan,Cotton,Rajasthan Main Market,Common,1566,2566,1816,166,2066.0
2023-12-06,Rajasthan,Cotton,Rajasthan Main Market,Common,2364,1864,2614,464,2114.0
2024-01-05,Rajasthan,Cotton,Rajasthan Main Market,Common,2156,3656,2406,256,2906.0
2024-02-04,Rajasthan,Cotton,Rajasthan Main Market,Common,2157,3657,2407,257,2907.0
2024-03-05,Rajasthan,Cotton,Rajasthan Main Market,Common,1573,3073,1823,173,2323.0
2024-04-04,Rajasthan,Cotton,Rajasthan Main Market,Common,2905,3905,3155,505,3405.0
2024-05-04,Rajasthan,Cotton,Rajasthan Main Market,Common,1600,3100,1850,200,2350.0
2024-06-03,Rajasthan,Cotton,Rajasthan Main Market,Common,2915,2415,3165,515,2665.0
2024-07-03,Rajasthan,Cotton,Rajasthan Main Market,Common,1370,2870,1620,470,2120.0
2024-08-02,Rajasthan,Cotton,Rajasthan Main Market,Common,2138,3138,2388,238,2638.0
2024-09-01,Rajasthan,Cotton,Rajasthan Main Market,Common,1293,2293,1543,393,1793.0
2024-10-01,Rajasthan,Cotton,Rajasthan Main Market,Common,2640,2140,2890,240,2390.0
2019-01-01,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1999,2999,2249,599,2499.0
2019-01-31,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2060,3060,2310,160,2560.0
2019-03-02,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1849,3349,2099,449,2599.0
2019-04-01,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2108,3608,2358,208,2858.0
2019-05-01,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2734,2234,2984,334,2484.0
2019-05-31,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1637,1637,1887,237,1637.0
2019-06-30,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2247,1747,2497,347,1997.0
2019-07-30,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1563,3563,1813,163,2563.0
2019-08-29,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2731,1731,2981,331,2231.0
2019-09-28,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1305,3805,1555,405,2555.0
2019-10-28,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1761,2761,2011,361,2261.0
2019-11-27,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1538,2038,1788,138,1788.0
2019-12-27,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1008,3508,1258,108,2258.0
2020-01-26,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1993,2993,2243,593,2493.0
2020-02-25,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2155,3655,2405,255,2905.0
2020-03-26,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1704,1704,1954,304,1704.0
2020-04-25,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1041,2541,1291,141,1791.0
2020-05-25,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1958,1958,2208,558,1958.0
2020-06-24,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2635,2135,2885,235,2385.0
2020-07-24,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1507,3507,1757,107,2507.0
2020-08-23,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2812,3312,3062,412,3062.0
2020-09-22,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1979,2979,2229,579,2479.0
2020-10-22,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1330,2330,1580,430,1830.0
2020-11-21,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2141,3141,2391,241,2641.0
2020-12-21,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2592,1592,2842,192,2092.0
2021-01-20,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2335,1835,2585,435,2085.0
2021-02-19,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2081,1581,2331,181,1831.0
2021-03-21,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1722,3722,1972,322,2722.0
2021-04-20,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1794,3294,2044,394,2544.0
2021-05-20,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1210,3210,1460,310,2210.0
2021-06-19,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2112,3612,2362,212,2862.0
2021-07-19,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2344,3344,2594,444,2844.0
2021-08-18,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1772,2272,2022,372,2022.0
2021-09-17,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2333,3833,2583,433,3083.0
2021-10-17,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2793,3793,3043,393,3293.0
2021-11-16,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2201,2201,2451,301,2201.0
2021-12-16,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1428,2928,1678,528,2178.0
2022-01-15,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1600,1600,1850,200,1600.0
2022-02-14,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1906,2906,2156,506,2406.0
2022-03-16,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1121,2621,1371,221,1871.0
2022-04-15,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1136,2636,1386,236,1886.0
2022-05-15,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1912,3412,2162,512,2662.0
2022-06-14,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2781,2781,3031,381,2781.0
2022-07-14,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2007,3507,2257,107,2757.0
2022-08-13,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1992,3492,2242,592,2742.0
2022-09-12,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1885,2385,2135,485,2135.0
2022-10-12,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1881,1881,2131,481,1881.0
2022-11-11,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2368,2368,2618,468,2368.0
2022-12-11,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1525,2525,1775,125,2025.0
2023-01-10,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1223,2723,1473,323,1973.0
2023-02-09,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2290,2790,2540,390,2540.0
2023-03-11,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1930,3430,2180,530,2680.0
2023-04-10,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1449,3949,1699,549,2699.0
2023-05-10,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1123,3123,1373,223,2123.0
2023-06-09,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1631,3131,1881,231,2381.0
2023-07-09,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1718,1718,1968,318,1718.0
2023-08-08,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2617,3117,2867,217,2867.0
2023-09-07,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2162,1662,2412,262,1912.0
2023-10-07,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1064,1564,1314,164,1314.0
2023-11-06,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2564,2564,2814,164,2564.0
2023-12-06,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1396,3396,1646,496,2396.0
2024-01-05,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1331,2331,1581,431,1831.0
2024-02-04,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2900,3900,3150,500,3400.0
2024-03-05,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2505,3005,2755,105,2755.0
2024-04-04,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2015,1515,2265,115,1765.0
2024-05-04,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2582,2582,2832,182,2582.0
2024-06-03,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1248,2748,1498,348,1998.0
2024-07-03,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2277,2777,2527,377,2527.0
2024-08-02,Rajasthan,Sugarcane,Rajasthan Main Market,Common,1630,3630,1880,230,2630.0
2024-09-01,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2328,2328,2578,428,2328.0
2024-10-01,Rajasthan,Sugarcane,Rajasthan Main Market,Common,2991,3491,3241,591,3241.0
2019-01-01,Rajasthan,Onion,Rajasthan Main Market,Common,1056,3556,1306,156,2306.0
2019-01-31,Rajasthan,Onion,Rajasthan Main Market,Common,1653,2653,1903,253,2153.0
2019-03-02,Rajasthan,Onion,Rajasthan Main Market,Common,2062,1562,2312,162,1812.0
2019-04-01,Rajasthan,Onion,Rajasthan Main Market,Common,2670,3670,2920,270,3170.0
2019-05-01,Rajasthan,Onion,Rajasthan Main Market,Common,1622,2122,1872,222,1872.0
2019-05-31,Rajasthan,Onion,Rajasthan Main Market,Common,1905,3905,2155,505,2905.0
2019-06-30,Rajasthan,Onion,Rajasthan Main Market,Common,1322,3322,1572,422,2322.0
2019-07-30,Rajasthan,Onion,Rajasthan Main Market,Common,1321,3321,1571,421,2321.0
2019-08-29,Rajasthan,Onion,Rajasthan Main Market,Common,2606,2606,2856,206,2606.0
2019-09-28,Rajasthan,Onion,Rajasthan Main Market,Common,1691,2191,1941,291,1941.0
2019-10-28,Rajasthan,Onion,Rajasthan Main Market,Common,2155,3655,2405,255,2905.0
2019-11-27,Rajasthan,Onion,Rajasthan Main Market,Common,2356,1856,2606,456,2106.0
2019-12-27,Rajasthan,Onion,Rajasthan Main Market,Common,2406,2906,2656,506,2656.0
2020-01-26,Rajasthan,Onion,Rajasthan Main Market,Common,2091,2091,2341,191,2091.0
2020-02-25,Rajasthan,Onion,Rajasthan Main Market,Common,2175,2675,2425,275,2425.0
2020-03-26,Rajasthan,Onion,Rajasthan Main Market,Common,1950,1950,2200,550,1950.0
2020-04-25,Rajasthan,Onion,Rajasthan Main Market,Common,1911,3911,2161,511,2911.0
2020-05-25,Rajasthan,Onion,Rajasthan Main Market,Common,2394,2894,2644,494,2644.0
2020-06-24,Rajasthan,Onion,Rajasthan Main Market,Common,1333,1833,1583,433,1583.0
2020-07-24,Rajasthan,Onion,Rajasthan Main Market,Common,2403,3403,2653,503,2903.0
2020-08-23,Rajasthan,Onion,Rajasthan Main Market,Common,1042,2542,1292,142,1792.0
2020-09-22,Rajasthan,Onion,Rajasthan Main Market,Common,2310,1810,2560,410,2060.0
2020-10-22,Rajasthan,Onion,Rajasthan Main Market,Common,1513,2013,1763,113,1763.0
2020-11-21,Rajasthan,Onion,Rajasthan Main Market,Common,1739,3739,1989,339,2739.0
2020-12-21,Rajasthan,Onion,Rajasthan Main Market,Common,1468,3468,1718,568,2468.0
2021-01-20,Rajasthan,Onion,Rajasthan Main Market,Common,1477,1977,1727,577,1727.0
2021-02-19,Rajasthan,Onion,Rajasthan Main Market,Common,1367,2867,1617,467,2117.0
2021-03-21,Rajasthan,Onion,Rajasthan Main Market,Common,2018,3018,2268,118,2518.0
2021-04-20,Rajasthan,Onion,Rajasthan Main Market,Common,1217,3717,1467,317,2467.0
2021-05-20,Rajasthan,Onion,Rajasthan Main Market,Common,1446,1946,1696,546,1696.0
2021-06-19,Rajasthan,Onion,Rajasthan Main Market,Common,1953,3953,2203,553,2953.0
2021-07-19,Rajasthan,Onion,Rajasthan Main Market,Common,2612,3612,2862,212,3112.0
2021-08-18,Rajasthan,Onion,Rajasthan Main Market,Common,2025,3025,2275,125,2525.0
2021-09-17,Rajasthan,Onion,Rajasthan Main Market,Common,1502,3502,1752,102,2502.0
2021-10-17,Rajasthan,Onion,Rajasthan Main Market,Common,2238,2238,2488,338,2238.0
2021-11-16,Rajasthan,Onion,Rajasthan Main Market,Common,1363,1863,1613,463,1613.0
2021-12-16,Rajasthan,Onion,Rajasthan Main Market,Common,1872,3872,2122,472,2872.0
2022-01-15,Rajasthan,Onion,Rajasthan Main Market,Common,1664,3164,1914,264,2414.0
2022-02-14,Rajasthan,Onion,Rajasthan Main Market,Common,1549,2049,1799,149,1799.0
2022-03-16,Rajasthan,Onion,Rajasthan Main Market,Common,2874,3374,3124,474,3124.0
2022-04-15,Rajasthan,Onion,Rajasthan Main Market,Common,1406,3406,1656,506,2406.0
2022-05-15,Rajasthan,Onion,Rajasthan Main Market,Common,2746,1746,2996,346,2246.0
2022-06-14,Rajasthan,Onion,Rajasthan Main Market,Common,1746,1746,1996,346,1746.0
2022-07-14,Rajasthan,Onion,Rajasthan Main Market,Common,1147,3647,1397,247,2397.0
2022-08-13,Rajasthan,Onion,Rajasthan Main Market,Common,1971,2971,2221,571,2471.0
2022-09-12,Rajasthan,Onion,Rajasthan Main Market,Common,1624,3624,1874,224,2624.0
2022-10-12,Rajasthan,Onion,Rajasthan Main Market,Common,1541,1541,1791,141,1541.0
2022-11-11,Rajasthan,Onion,Rajasthan Main Market,Common,2065,1565,2315,165,1815.0
2022-12-11,Rajasthan,Onion,Rajasthan Main Market,Common,1391,3391,1641,491,2391.0
2023-01-10,Rajasthan,Onion,Rajasthan Main Market,Common,1822,1822,2072,422,1822.0
2023-02-09,Rajasthan,Onion,Rajasthan Main Market,Common,1445,3945,1695,545,2695.0
2023-03-11,Rajasthan,Onion,Rajasthan Main Market,Common,1078,3078,1328,178,2078.0
2023-04-10,Rajasthan,Onion,Rajasthan Main Market,Common,2779,3279,3029,379,3029.0
2023-05-10,Rajasthan,Onion,Rajasthan Main Market,Common,1234,3734,1484,334,2484.0
2023-06-09,Rajasthan,Onion,Rajasthan Main Market,Common,2466,3466,2716,566,2966.0
2023-07-09,Rajasthan,Onion,Rajasthan Main Market,Common,2495,1995,2745,595,2245.0
2023-08-08,Rajasthan,Onion,Rajasthan Main Market,Common,1733,3733,1983,333,2733.0
2023-09-07,Rajasthan,Onion,Rajasthan Main Market,Common,2298,3298,2548,398,2798.0
2023-10-07,Rajasthan,Onion,Rajasthan Main Market,Common,1740,3240,1990,340,2490.0
2023-11-06,Rajasthan,Onion,Rajasthan Main Market,Common,1116,3116,1366,216,2116.0
2023-12-06,Rajasthan,Onion,Rajasthan Main Market,Common,2391,2391,2641,491,2391.0
2024-01-05,Rajasthan,Onion,Rajasthan Main Market,Common,2689,3189,2939,289,2939.0
2024-02-04,Rajasthan,Onion,Rajasthan Main Market,Common,2681,2181,2931,281,2431.0
2024-03-05,Rajasthan,Onion,Rajasthan Main Market,Common,2470,3470,2720,570,2970.0
2024-04-04,Rajasthan,Onion,Rajasthan Main Market,Common,2350,2350,2600,450,2350.0
2024-05-04,Rajasthan,Onion,Rajasthan Main Market,Common,2034,2534,2284,134,2284.0
2024-06-03,Rajasthan,Onion,Rajasthan Main Market,Common,1698,3698,1948,298,2698.0
2024-07-03,Rajasthan,Onion,Rajasthan Main Market,Common,2786,1786,3036,386,2286.0
2024-08-02,Rajasthan,Onion,Rajasthan Main Market,Common,1175,3675,1425,275,2425.0
2024-09-01,Rajasthan,Onion,Rajasthan Main Market,Common,2901,1901,3151,501,2401.0
2024-10-01,Rajasthan,Onion,Rajasthan Main Market,Common,1373,1873,1623,473,1623.0
2019-01-01,Rajasthan,Potato,Rajasthan Main Market,Common,1254,2754,1504,354,2004.0
2019-01-31,Rajasthan,Potato,Rajasthan Main Market,Common,1544,2044,1794,144,1794.0
2019-03-02,Rajasthan,Potato,Rajasthan Main Market,Common,2117,2617,2367,217,2367.0
2019-04-01,Rajasthan,Potato,Rajasthan Main Market,Common,2077,3077,2327,177,2577.0
2019-05-01,Rajasthan,Potato,Rajasthan Main Market,Common,2794,3294,3044,394,3044.0
2019-05-31,Rajasthan,Potato,Rajasthan Main Market,Common,2977,2477,3227,577,2727.0
2019-06-30,Rajasthan,Potato,Rajasthan Main Market,Common,2549,2549,2799,149,2549.0
2019-07-30,Rajasthan,Potato,Rajasthan Main Market,Common,2174,3674,2424,274,2924.0
2019-08-29,Rajasthan,Potato,Rajasthan Main Market,Common,1330,1830,1580,430,1580.0
2019-09-28,Rajasthan,Potato,Rajasthan Main Market,Common,1939,2439,2189,539,2189.0
2019-10-28,Rajasthan,Potato,Rajasthan Main Market,Common,1421,1921,1671,521,1671.0
2019-11-27,Rajasthan,Potato,Rajasthan Main Market,Common,1417,2917,1667,517,2167.0
2019-12-27,Rajasthan,Potato,Rajasthan Main Market,Common,2603,1603,2853,203,2103.0
2020-01-26,Rajasthan,Potato,Rajasthan Main Market,Common,2483,3483,2733,583,2983.0
2020-02-25,Rajasthan,Potato,Rajasthan Main Market,Common,2999,1999,3249,599,2499.0
2020-03-26,Rajasthan,Potato,Rajasthan Main Market,Common,2685,2185,2935,285,2435.0
2020-04-25,Rajasthan,Potato,Rajasthan Main Market,Common,2078,3078,2328,178,2578.0
2020-05-25,Rajasthan,Potato,Rajasthan Main Market,Common,2569,2569,2819,169,2569.0
2020-06-24,Rajasthan,Potato,Rajasthan Main Market,Common,2547,2047,2797,147,2297.0
2020-07-24,Rajasthan,Potato,Rajasthan Main Market,Common,2620,2120,2870,220,2370.0
2020-08-23,Rajasthan,Potato,Rajasthan Main Market,Common,2652,1652,2902,252,2152.0
2020-09-22,Rajasthan,Potato,Rajasthan Main Market,Common,1358,3358,1608,458,2358.0
2020-10-22,Rajasthan,Potato,Rajasthan Main Market,Common,1540,1540,1790,140,1540.0
2020-11-21,Rajasthan,Potato,Rajasthan Main Market,Common,1151,2651,1401,251,1901.0
2020-12-21,Rajasthan,Potato,Rajasthan Main Market,Common,2603,3103,2853,203,2853.0
2021-01-20,Rajasthan,Potato,Rajasthan Main Market,Common,2257,2757,2507,357,2507.0
2021-02-19,Rajasthan,Potato,Rajasthan Main Market,Common,2225,1725,2475,325,1975.0
2021-03-21,Rajasthan,Potato,Rajasthan Main Market,Common,2283,2783,2533,383,2533.0
2021-04-20,Rajasthan,Potato,Rajasthan Main Market,Common,2854,2354,3104,454,2604.0
2021-05-20,Rajasthan,Potato,Rajasthan Main Market,Common,1316,1816,1566,416,1566.0
2021-06-19,Rajasthan,Potato,Rajasthan Main Market,Common,1921,3921,2171,521,2921.0
2021-07-19,Rajasthan,Potato,Rajasthan Main Market,Common,2315,2815,2565,415,2565.0
