date,state,market_name,commodity,variety,arrivals_tonnes,traded_tonnes,min_price,max_price,modal_price
2022-03-05,Uttar Pradesh,Lucknow,Wheat,FAQ,130,120,2280,3080,1480
2022-03-12,Uttar Pradesh,Lucknow,Wheat,FAQ,164,154,1414,2714,2714
2022-03-19,Uttar Pradesh,Lucknow,Wheat,FAQ,173,63,1323,3123,2923
2022-03-26,Uttar Pradesh,Lucknow,Wheat,FAQ,82,122,1532,1832,1632
2022-04-02,Uttar Pradesh,Lucknow,Wheat,FAQ,59,149,1109,3409,3009
2022-04-09,Uttar Pradesh,Lucknow,Wheat,FAQ,55,145,1705,2005,1805
2022-04-16,Uttar Pradesh,Lucknow,Wheat,FAQ,142,82,1192,3492,3092
2022-04-23,Uttar Pradesh,Lucknow,Wheat,FAQ,176,166,2326,2126,1526
2022-04-30,Uttar Pradesh,Lucknow,Wheat,FAQ,111,151,1561,1861,2261
2022-05-07,Uttar Pradesh,Lucknow,Wheat,FAQ,71,61,1321,3621,2021
2022-05-14,Uttar Pradesh,Lucknow,Wheat,FAQ,121,61,2071,2871,1871
2022-05-21,Uttar Pradesh,Lucknow,Wheat,FAQ,111,101,2261,2061,2661
2022-05-28,Uttar Pradesh,Lucknow,Wheat,FAQ,171,61,1021,2321,2321
2022-06-04,Uttar Pradesh,Lucknow,Wheat,FAQ,219,109,1969,2769,2369
2022-06-11,Uttar Pradesh,Lucknow,Wheat,FAQ,224,164,1874,2174,2574
2022-06-18,Uttar Pradesh,Lucknow,Wheat,FAQ,71,161,1421,3221,3021
2022-06-25,Uttar Pradesh,Lucknow,Wheat,FAQ,99,139,1549,1849,2849
2022-07-02,Uttar Pradesh,Lucknow,Wheat,FAQ,237,177,1587,3387,1987
2022-07-09,Uttar Pradesh,Lucknow,Wheat,FAQ,230,120,1980,2780,2380
2022-07-16,Uttar Pradesh,Lucknow,Wheat,FAQ,124,64,2074,1874,3074
2022-07-23,Uttar Pradesh,Lucknow,Wheat,FAQ,92,132,2142,3442,1642
2022-07-30,Uttar Pradesh,Lucknow,Wheat,FAQ,71,61,1321,3621,2621
2022-08-06,Uttar Pradesh,Lucknow,Wheat,FAQ,108,148,2458,2258,2858
2022-08-13,Uttar Pradesh,Lucknow,Wheat,FAQ,159,49,1909,3709,1709
2022-08-20,Uttar Pradesh,Lucknow,Wheat,FAQ,106,96,1956,2256,2056
2022-08-27,Uttar Pradesh,Lucknow,Wheat,FAQ,102,42,1752,3052,2452
2022-09-03,Uttar Pradesh,Lucknow,Wheat,FAQ,230,70,1480,2780,2180
2022-09-10,Uttar Pradesh,Lucknow,Wheat,FAQ,110,50,1760,2060,3060
2022-09-17,Uttar Pradesh,Lucknow,Wheat,FAQ,75,65,2225,3025,2625
2022-09-24,Uttar Pradesh,Lucknow,Wheat,FAQ,201,41,1751,2551,2151
2022-10-01,Uttar Pradesh,Lucknow,Wheat,FAQ,177,67,2227,2527,1727
2022-10-08,Uttar Pradesh,Lucknow,Wheat,FAQ,128,118,1978,3278,1478
2022-10-15,Uttar Pradesh,Lucknow,Wheat,FAQ,162,52,1912,3712,2312
2022-10-22,Uttar Pradesh,Lucknow,Wheat,FAQ,207,97,1957,3757,2357
2022-10-29,Uttar Pradesh,Lucknow,Wheat,FAQ,129,119,1079,1879,1479
2022-11-05,Uttar Pradesh,Lucknow,Wheat,FAQ,248,88,1198,1998,2198
2022-11-12,Uttar Pradesh,Lucknow,Wheat,FAQ,128,118,1978,2278,2078
2022-11-19,Uttar Pradesh,Lucknow,Wheat,FAQ,191,181,1741,3541,2141
2022-11-26,Uttar Pradesh,Lucknow,Wheat,FAQ,163,153,2313,3113,2113
2022-12-03,Uttar Pradesh,Lucknow,Wheat,FAQ,247,87,1497,3797,1597
2022-12-10,Uttar Pradesh,Lucknow,Wheat,FAQ,196,136,2446,3746,3146
2022-12-17,Uttar Pradesh,Lucknow,Wheat,FAQ,153,43,1303,2103,2303
2022-12-24,Uttar Pradesh,Lucknow,Wheat,FAQ,82,72,1932,3232,2032
2022-12-31,Uttar Pradesh,Lucknow,Wheat,FAQ,128,118,1078,1878,2678
2023-01-07,Uttar Pradesh,Lucknow,Wheat,FAQ,93,183,1143,3443,2443
2023-01-14,Uttar Pradesh,Lucknow,Wheat,FAQ,88,178,2038,2838,2438
2023-01-21,Uttar Pradesh,Lucknow,Wheat,FAQ,146,186,1296,2096,2296
2023-01-28,Uttar Pradesh,Lucknow,Wheat,FAQ,145,185,1295,3095,2295
2023-02-04,Uttar Pradesh,Lucknow,Wheat,FAQ,61,51,2211,2011,2011
2023-02-11,Uttar Pradesh,Lucknow,Wheat,FAQ,156,46,1906,3706,1706
2023-02-18,Uttar Pradesh,Lucknow,Wheat,FAQ,199,89,2249,3549,2949
2023-02-25,Uttar Pradesh,Lucknow,Wheat,FAQ,91,131,1241,3041,2241
2023-03-04,Uttar Pradesh,Lucknow,Wheat,FAQ,76,166,2026,2826,2426
2023-03-11,Uttar Pradesh,Lucknow,Wheat,FAQ,177,167,2027,3327,2127
2023-03-18,Uttar Pradesh,Lucknow,Wheat,FAQ,86,126,1536,2836,2836
2023-03-25,Uttar Pradesh,Lucknow,Wheat,FAQ,52,42,1902,2202,2602
2023-04-01,Uttar Pradesh,Lucknow,Wheat,FAQ,102,92,1952,3252,1452
2023-04-08,Uttar Pradesh,Lucknow,Wheat,FAQ,138,78,1188,3488,3088
2023-04-15,Uttar Pradesh,Lucknow,Wheat,FAQ,206,96,1356,2156,2956
2023-04-22,Uttar Pradesh,Lucknow,Wheat,FAQ,173,163,2023,2323,2723
2023-04-29,Uttar Pradesh,Lucknow,Wheat,FAQ,156,46,1906,3706,2306
2023-05-06,Uttar Pradesh,Lucknow,Wheat,FAQ,201,141,1851,3151,2551
2023-05-13,Uttar Pradesh,Lucknow,Wheat,FAQ,162,102,1812,3112,3112
2023-05-20,Uttar Pradesh,Lucknow,Wheat,FAQ,122,112,1372,2672,2072
2023-05-27,Uttar Pradesh,Lucknow,Wheat,FAQ,113,103,1963,3263,2663
2023-06-03,Uttar Pradesh,Lucknow,Wheat,FAQ,73,63,1323,2623,1423
2023-06-10,Uttar Pradesh,Lucknow,Wheat,FAQ,208,48,1158,1958,2758
2023-06-17,Uttar Pradesh,Lucknow,Wheat,FAQ,167,57,1917,3717,2917
2023-06-24,Uttar Pradesh,Lucknow,Wheat,FAQ,210,150,2460,3760,2560
2023-07-01,Uttar Pradesh,Lucknow,Wheat,FAQ,170,60,1320,3120,1720
2023-07-08,Uttar Pradesh,Lucknow,Wheat,FAQ,149,89,1499,3299,1899
2023-07-15,Uttar Pradesh,Lucknow,Wheat,FAQ,228,68,1178,1978,1578
2023-07-22,Uttar Pradesh,Lucknow,Wheat,FAQ,63,153,2013,2813,1813
2023-07-29,Uttar Pradesh,Lucknow,Wheat,FAQ,139,79,2389,3689,1889
2023-08-05,Uttar Pradesh,Lucknow,Wheat,FAQ,98,138,2148,2448,1648
2023-08-12,Uttar Pradesh,Lucknow,Wheat,FAQ,191,181,2041,3341,1541
2023-08-19,Uttar Pradesh,Lucknow,Wheat,FAQ,95,135,1245,3045,1645
2023-08-26,Uttar Pradesh,Lucknow,Wheat,FAQ,50,140,1100,2400,1800
2023-09-02,Uttar Pradesh,Lucknow,Wheat,FAQ,221,61,2371,3171,2171
2023-09-09,Uttar Pradesh,Lucknow,Wheat,FAQ,81,71,1931,3231,2631
2023-09-16,Uttar Pradesh,Lucknow,Wheat,FAQ,155,95,2105,1905,2505
2023-09-23,Uttar Pradesh,Lucknow,Wheat,FAQ,179,119,2129,2929,3129
2023-09-30,Uttar Pradesh,Lucknow,Wheat,FAQ,219,159,1269,2569,2569
2023-10-07,Uttar Pradesh,Lucknow,Wheat,FAQ,214,104,1364,3164,1764
2023-10-14,Uttar Pradesh,Lucknow,Wheat,FAQ,131,71,2381,3681,1881
2023-10-21,Uttar Pradesh,Lucknow,Wheat,FAQ,179,169,1129,2929,2729
2023-10-28,Uttar Pradesh,Lucknow,Wheat,FAQ,53,143,2303,3603,1803
2023-11-04,Uttar Pradesh,Lucknow,Wheat,FAQ,116,56,1766,3066,1866
2023-11-11,Uttar Pradesh,Lucknow,Wheat,FAQ,181,71,1631,2931,2931
2023-11-18,Uttar Pradesh,Lucknow,Wheat,FAQ,104,94,1654,2454,2054
2023-11-25,Uttar Pradesh,Lucknow,Wheat,FAQ,172,62,1022,3322,2322
2023-12-02,Uttar Pradesh,Lucknow,Wheat,FAQ,74,164,2024,1824,3024
2023-12-09,Uttar Pradesh,Lucknow,Wheat,FAQ,227,167,2177,2977,2577
2023-12-16,Uttar Pradesh,Lucknow,Wheat,FAQ,145,185,1895,3695,2895
2023-12-23,Uttar Pradesh,Lucknow,Wheat,FAQ,224,64,1174,2974,1574
2023-12-30,Uttar Pradesh,Lucknow,Wheat,FAQ,88,78,2238,2038,1438
2024-01-06,Uttar Pradesh,Lucknow,Wheat,FAQ,76,66,1626,3426,2026
2024-01-13,Uttar Pradesh,Lucknow,Wheat,FAQ,96,136,2146,2446,2246
2024-01-20,Uttar Pradesh,Lucknow,Wheat,FAQ,107,97,1057,1857,1457
2024-01-27,Uttar Pradesh,Lucknow,Wheat,FAQ,248,188,1298,2598,3198
2024-02-03,Uttar Pradesh,Lucknow,Wheat,FAQ,96,186,2346,3646,2446
2024-02-10,Uttar Pradesh,Lucknow,Wheat,FAQ,171,61,1621,2921,2321
2024-02-17,Uttar Pradesh,Lucknow,Wheat,FAQ,131,71,2081,1881,1881
2024-02-24,Uttar Pradesh,Lucknow,Wheat,FAQ,188,128,1538,3338,2538
2024-03-02,Uttar Pradesh,Lucknow,Wheat,FAQ,114,54,1164,3464,3064
2024-03-09,Uttar Pradesh,Lucknow,Wheat,FAQ,162,152,2312,3112,2112
2024-03-16,Uttar Pradesh,Lucknow,Wheat,FAQ,140,80,1790,2090,2490
2024-03-23,Uttar Pradesh,Lucknow,Wheat,FAQ,226,66,1476,3776,2776
2024-03-30,Uttar Pradesh,Lucknow,Wheat,FAQ,168,58,2218,3518,2318
2024-04-06,Uttar Pradesh,Lucknow,Wheat,FAQ,92,132,2142,3442,1642
2024-04-13,Uttar Pradesh,Lucknow,Wheat,FAQ,215,155,1865,3165,2565
2024-04-20,Uttar Pradesh,Lucknow,Wheat,FAQ,248,138,1698,2998,1798
2024-04-27,Uttar Pradesh,Lucknow,Wheat,FAQ,146,186,2496,3296,2896
2024-05-04,Uttar Pradesh,Lucknow,Wheat,FAQ,206,96,1356,3156,2356
2024-05-11,Uttar Pradesh,Lucknow,Wheat,FAQ,92,132,2142,2442,2842
2024-05-18,Uttar Pradesh,Lucknow,Wheat,FAQ,85,75,1335,3635,2635
2024-05-25,Uttar Pradesh,Lucknow,Wheat,FAQ,103,43,2353,2653,1853
2024-06-01,Uttar Pradesh,Lucknow,Wheat,FAQ,128,118,2278,2078,2078
2024-06-08,Uttar Pradesh,Lucknow,Wheat,FAQ,72,162,1722,2022,1822
2024-06-15,Uttar Pradesh,Lucknow,Wheat,FAQ,203,93,1653,1953,2353
2024-06-22,Uttar Pradesh,Lucknow,Wheat,FAQ,88,128,1538,1838,2238
2024-06-29,Uttar Pradesh,Lucknow,Wheat,FAQ,92,82,1342,3642,2642
2024-07-06,Uttar Pradesh,Lucknow,Wheat,FAQ,92,82,1942,2242,1442
2024-07-13,Uttar Pradesh,Lucknow,Wheat,FAQ,161,151,2011,2311,2711
2024-07-20,Uttar Pradesh,Lucknow,Wheat,FAQ,188,78,1938,2738,2938
2024-07-27,Uttar Pradesh,Lucknow,Wheat,FAQ,179,119,2129,2929,3129
2024-08-03,Uttar Pradesh,Lucknow,Wheat,FAQ,149,139,1099,1899,1499
2024-08-10,Uttar Pradesh,Lucknow,Wheat,FAQ,200,140,1550,3350,1950
2024-08-17,Uttar Pradesh,Lucknow,Wheat,FAQ,103,43,1753,3053,1853
2024-08-24,Uttar Pradesh,Lucknow,Wheat,FAQ,235,125,1685,1985,1785
2024-08-31,Uttar Pradesh,Lucknow,Wheat,FAQ,66,156,1116,2416,1816
2024-09-07,Uttar Pradesh,Lucknow,Wheat,FAQ,122,162,1572,1872,2872
2024-09-14,Uttar Pradesh,Lucknow,Wheat,FAQ,120,110,2270,3070,1470
2024-09-21,Uttar Pradesh,Lucknow,Wheat,FAQ,230,70,1180,1980,2780
2024-09-28,Uttar Pradesh,Lucknow,Wheat,FAQ,98,138,1248,3048,2248
2022-01-01,Uttar Pradesh,Lucknow,Onion,FAQ,185,75,1935,2735,2335
2022-01-08,Uttar Pradesh,Lucknow,Onion,FAQ,185,75,1335,3135,1735
2022-01-15,Uttar Pradesh,Lucknow,Onion,FAQ,246,86,2096,3396,1596
2022-01-22,Uttar Pradesh,Lucknow,Onion,FAQ,194,134,1544,2344,1944
2022-01-29,Uttar Pradesh,Lucknow,Onion,FAQ,50,90,1800,3600,2200
2022-02-05,Uttar Pradesh,Lucknow,Onion,FAQ,107,97,1357,2657,2057
2022-02-12,Uttar Pradesh,Lucknow,Onion,FAQ,205,145,1855,3155,2555
2022-02-19,Uttar Pradesh,Lucknow,Onion,FAQ,227,67,1177,1977,2777
2022-02-26,Uttar Pradesh,Lucknow,Onion,FAQ,73,113,2423,3223,2223
2022-03-05,Uttar Pradesh,Lucknow,Onion,FAQ,142,132,1692,3492,2092
2022-03-12,Uttar Pradesh,Lucknow,Onion,FAQ,52,92,1202,2002,2202
2022-03-19,Uttar Pradesh,Lucknow,Onion,FAQ,107,147,1257,3057,1657
2022-03-26,Uttar Pradesh,Lucknow,Onion,FAQ,187,177,2337,2137,2737
2022-04-02,Uttar Pradesh,Lucknow,Onion,FAQ,123,63,1773,2073,2473
2022-04-09,Uttar Pradesh,Lucknow,Onion,FAQ,90,180,1440,3240,3040
2022-04-16,Uttar Pradesh,Lucknow,Onion,FAQ,233,123,1083,2383,2383
2022-04-23,Uttar Pradesh,Lucknow,Onion,FAQ,234,74,1784,2584,2784
2022-04-30,Uttar Pradesh,Lucknow,Onion,FAQ,61,151,1411,2211,2411
2022-05-07,Uttar Pradesh,Lucknow,Onion,FAQ,212,102,1662,1962,2962
2022-05-14,Uttar Pradesh,Lucknow,Onion,FAQ,186,176,1736,2536,2736
2022-05-21,Uttar Pradesh,Lucknow,Onion,FAQ,223,63,2073,3373,1573
2022-05-28,Uttar Pradesh,Lucknow,Onion,FAQ,55,45,1605,2405,2605
2022-06-04,Uttar Pradesh,Lucknow,Onion,FAQ,67,157,1717,3017,3017
2022-06-11,Uttar Pradesh,Lucknow,Onion,FAQ,159,149,1409,2709,1509
2022-06-18,Uttar Pradesh,Lucknow,Onion,FAQ,236,126,1986,2786,2986
2022-06-25,Uttar Pradesh,Lucknow,Onion,FAQ,136,176,1586,2886,1686
2022-07-02,Uttar Pradesh,Lucknow,Onion,FAQ,65,55,1015,1815,2615
2022-07-09,Uttar Pradesh,Lucknow,Onion,FAQ,197,137,1847,3147,1947
2022-07-16,Uttar Pradesh,Lucknow,Onion,FAQ,202,42,1152,1952,2752
2022-07-23,Uttar Pradesh,Lucknow,Onion,FAQ,137,127,1087,2887,1487
2022-07-30,Uttar Pradesh,Lucknow,Onion,FAQ,83,73,1333,2633,1433
2022-08-06,Uttar Pradesh,Lucknow,Onion,FAQ,199,189,1149,2949,2149
2022-08-13,Uttar Pradesh,Lucknow,Onion,FAQ,216,56,1166,2966,1566
2022-08-20,Uttar Pradesh,Lucknow,Onion,FAQ,245,135,2295,3595,2995
2022-08-27,Uttar Pradesh,Lucknow,Onion,FAQ,140,180,2490,3290,2290
2022-09-03,Uttar Pradesh,Lucknow,Onion,FAQ,149,89,2099,2899,1899
2022-09-10,Uttar Pradesh,Lucknow,Onion,FAQ,67,157,2317,3617,2417
2022-09-17,Uttar Pradesh,Lucknow,Onion,FAQ,189,79,1339,3139,2339
2022-09-24,Uttar Pradesh,Lucknow,Onion,FAQ,159,49,1009,2309,1709
2022-10-01,Uttar Pradesh,Lucknow,Onion,FAQ,101,41,2351,2651,2451
2022-10-08,Uttar Pradesh,Lucknow,Onion,FAQ,161,151,1411,2711,2111
2022-10-15,Uttar Pradesh,Lucknow,Onion,FAQ,92,82,1642,2442,2642
2022-10-22,Uttar Pradesh,Lucknow,Onion,FAQ,164,104,2414,3714,2514
2022-10-29,Uttar Pradesh,Lucknow,Onion,FAQ,186,176,1736,2536,2136
2022-11-05,Uttar Pradesh,Lucknow,Onion,FAQ,206,96,1056,2356,2356
2022-11-12,Uttar Pradesh,Lucknow,Onion,FAQ,133,73,1783,2083,3083
2022-11-19,Uttar Pradesh,Lucknow,Onion,FAQ,134,74,2084,1884,2484
2022-11-26,Uttar Pradesh,Lucknow,Onion,FAQ,212,52,1462,3762,2162
2022-12-03,Uttar Pradesh,Lucknow,Onion,FAQ,225,115,2275,3575,2975
2022-12-10,Uttar Pradesh,Lucknow,Onion,FAQ,246,86,1496,2796,1596
2022-12-17,Uttar Pradesh,Lucknow,Onion,FAQ,107,47,1757,3057,2457
2022-12-24,Uttar Pradesh,Lucknow,Onion,FAQ,177,117,2127,1927,2527
2022-12-31,Uttar Pradesh,Lucknow,Onion,FAQ,152,142,1102,2902,2702
2023-01-07,Uttar Pradesh,Lucknow,Onion,FAQ,132,172,1882,2682,1682
2023-01-14,Uttar Pradesh,Lucknow,Onion,FAQ,204,44,2354,2154,2154
2023-01-21,Uttar Pradesh,Lucknow,Onion,FAQ,140,130,1390,3690,1490
2023-01-28,Uttar Pradesh,Lucknow,Onion,FAQ,144,184,2494,2294,1694
2023-02-04,Uttar Pradesh,Lucknow,Onion,FAQ,156,46,2206,2506,2306
2023-02-11,Uttar Pradesh,Lucknow,Onion,FAQ,215,155,2465,2765,2565
2023-02-18,Uttar Pradesh,Lucknow,Onion,FAQ,131,121,1681,3481,2681
2023-02-25,Uttar Pradesh,Lucknow,Onion,FAQ,50,90,2400,3200,2200
2023-03-04,Uttar Pradesh,Lucknow,Onion,FAQ,154,44,2204,2504,2304
2023-03-11,Uttar Pradesh,Lucknow,Onion,FAQ,118,58,1468,2268,1868
2023-03-18,Uttar Pradesh,Lucknow,Onion,FAQ,209,49,1759,3559,2159
2023-03-25,Uttar Pradesh,Lucknow,Onion,FAQ,146,136,1396,2696,2696
2023-04-01,Uttar Pradesh,Lucknow,Onion,FAQ,197,137,1247,2547,3147
2023-04-08,Uttar Pradesh,Lucknow,Onion,FAQ,227,117,1077,2377,2977
2023-04-15,Uttar Pradesh,Lucknow,Onion,FAQ,122,112,1072,1872,2672
2023-04-22,Uttar Pradesh,Lucknow,Onion,FAQ,229,169,2179,2979,2579
2023-04-29,Uttar Pradesh,Lucknow,Onion,FAQ,72,112,1522,2822,2222
2023-05-06,Uttar Pradesh,Lucknow,Onion,FAQ,147,187,1597,1897,2897
2023-05-13,Uttar Pradesh,Lucknow,Onion,FAQ,249,189,1599,2399,2599
2023-05-20,Uttar Pradesh,Lucknow,Onion,FAQ,188,78,1338,2138,2338
2023-05-27,Uttar Pradesh,Lucknow,Onion,FAQ,163,103,1513,2313,2513
2023-06-03,Uttar Pradesh,Lucknow,Onion,FAQ,228,118,1978,3778,1778
2023-06-10,Uttar Pradesh,Lucknow,Onion,FAQ,218,158,1568,2368,2568
2023-06-17,Uttar Pradesh,Lucknow,Onion,FAQ,56,96,2406,3206,2806
2023-06-24,Uttar Pradesh,Lucknow,Onion,FAQ,200,140,1250,2550,1950
2023-07-01,Uttar Pradesh,Lucknow,Onion,FAQ,243,183,2493,2793,1993
2023-07-08,Uttar Pradesh,Lucknow,Onion,FAQ,224,164,2474,3774,2574
2023-07-15,Uttar Pradesh,Lucknow,Onion,FAQ,138,128,1988,2288,2688
2023-07-22,Uttar Pradesh,Lucknow,Onion,FAQ,206,146,1556,3356,3156
2023-07-29,Uttar Pradesh,Lucknow,Onion,FAQ,78,118,2128,3428,2828
2023-08-05,Uttar Pradesh,Lucknow,Onion,FAQ,167,57,2217,3517,2317
2023-08-12,Uttar Pradesh,Lucknow,Onion,FAQ,161,151,1111,1911,1511
2023-08-19,Uttar Pradesh,Lucknow,Onion,FAQ,165,105,1515,3315,3115
2023-08-26,Uttar Pradesh,Lucknow,Onion,FAQ,159,49,1009,3309,2909
2023-09-02,Uttar Pradesh,Lucknow,Onion,FAQ,130,170,2480,3280,1680
2023-09-09,Uttar Pradesh,Lucknow,Onion,FAQ,167,157,1717,2517,1517
2023-09-16,Uttar Pradesh,Lucknow,Onion,FAQ,54,144,2304,2604,2404
2023-09-23,Uttar Pradesh,Lucknow,Onion,FAQ,194,134,2444,3744,1944
2023-09-30,Uttar Pradesh,Lucknow,Onion,FAQ,58,48,1308,2608,2008
2023-10-07,Uttar Pradesh,Lucknow,Onion,FAQ,85,75,1635,2435,1435
2023-10-14,Uttar Pradesh,Lucknow,Onion,FAQ,238,78,2088,2388,1588
2023-10-21,Uttar Pradesh,Lucknow,Onion,FAQ,93,133,1243,3043,2843
2023-10-28,Uttar Pradesh,Lucknow,Onion,FAQ,99,189,2349,3649,2449
2023-11-04,Uttar Pradesh,Lucknow,Onion,FAQ,106,146,2156,2456,2856
2023-11-11,Uttar Pradesh,Lucknow,Onion,FAQ,133,173,2183,2483,1683
2023-11-18,Uttar Pradesh,Lucknow,Onion,FAQ,122,112,1372,2672,1472
2023-11-25,Uttar Pradesh,Lucknow,Onion,FAQ,86,126,1536,2836,2236
2023-12-02,Uttar Pradesh,Lucknow,Onion,FAQ,165,105,1515,3315,3115
2023-12-09,Uttar Pradesh,Lucknow,Onion,FAQ,115,105,2265,3065,2665
2023-12-16,Uttar Pradesh,Lucknow,Onion,FAQ,68,58,1018,2818,1418
2023-12-23,Uttar Pradesh,Lucknow,Onion,FAQ,86,76,2236,3036,2636
2023-12-30,Uttar Pradesh,Lucknow,Onion,FAQ,88,78,1338,3638,1438
2024-01-06,Uttar Pradesh,Lucknow,Onion,FAQ,229,69,2379,2179,2179
2024-01-13,Uttar Pradesh,Lucknow,Onion,FAQ,51,91,1201,3001,1601
2024-01-20,Uttar Pradesh,Lucknow,Onion,FAQ,164,104,1514,2314,3114
2024-01-27,Uttar Pradesh,Lucknow,Onion,FAQ,97,187,2347,3647,2447
2024-02-03,Uttar Pradesh,Lucknow,Onion,FAQ,227,167,1577,2377,1977
2024-02-10,Uttar Pradesh,Lucknow,Onion,FAQ,191,131,1841,2141,2541
2024-02-17,Uttar Pradesh,Lucknow,Onion,FAQ,222,62,2372,2172,1572
2024-02-24,Uttar Pradesh,Lucknow,Onion,FAQ,64,54,1614,2414,2614
2024-03-02,Uttar Pradesh,Lucknow,Onion,FAQ,245,85,2095,3395,2795
2024-03-09,Uttar Pradesh,Lucknow,Onion,FAQ,132,72,1482,2282,1882
2024-03-16,Uttar Pradesh,Lucknow,Onion,FAQ,208,48,1758,3558,1558
2024-03-23,Uttar Pradesh,Lucknow,Onion,FAQ,184,124,2134,2934,2534
2024-03-30,Uttar Pradesh,Lucknow,Onion,FAQ,148,138,1398,2698,1498
2024-04-06,Uttar Pradesh,Lucknow,Onion,FAQ,116,56,1766,3066,1866
2024-04-13,Uttar Pradesh,Lucknow,Onion,FAQ,240,130,2290,3590,1790
2024-04-20,Uttar Pradesh,Lucknow,Onion,FAQ,138,128,1688,3488,1488
2024-04-27,Uttar Pradesh,Lucknow,Onion,FAQ,133,173,2183,2483,2283
2024-05-04,Uttar Pradesh,Lucknow,Onion,FAQ,238,78,1488,3788,2188
2024-05-11,Uttar Pradesh,Lucknow,Onion,FAQ,216,156,1866,3166,1966
2024-05-18,Uttar Pradesh,Lucknow,Onion,FAQ,90,80,2240,3040,1440
2024-05-25,Uttar Pradesh,Lucknow,Onion,FAQ,226,116,1676,2976,2976
2024-06-01,Uttar Pradesh,Lucknow,Onion,FAQ,86,126,2136,2436,2236
2024-06-08,Uttar Pradesh,Lucknow,Onion,FAQ,122,62,1172,2472,1872
2024-06-15,Uttar Pradesh,Lucknow,Onion,FAQ,229,169,1279,2579,1979
2024-06-22,Uttar Pradesh,Lucknow,Onion,FAQ,169,59,1919,3719,1719
2024-06-29,Uttar Pradesh,Lucknow,Onion,FAQ,129,119,1379,2679,1479
2024-07-06,Uttar Pradesh,Lucknow,Onion,FAQ,57,97,1507,1807,2207
2024-07-13,Uttar Pradesh,Lucknow,Onion,FAQ,148,88,1498,2298,3098
2024-07-20,Uttar Pradesh,Lucknow,Onion,FAQ,240,80,1790,2590,2790
2024-07-27,Uttar Pradesh,Lucknow,Onion,FAQ,201,141,1851,3151,1951
2024-08-03,Uttar Pradesh,Lucknow,Onion,FAQ,66,156,2016,1816,2416
2024-08-10,Uttar Pradesh,Lucknow,Onion,FAQ,226,116,1976,2776,1776
2024-08-17,Uttar Pradesh,Lucknow,Onion,FAQ,242,132,1992,2792,1792
2024-08-24,Uttar Pradesh,Lucknow,Onion,FAQ,178,118,1228,3528,1928
2024-08-31,Uttar Pradesh,Lucknow,Onion,FAQ,170,110,2420,2720,3120
2024-09-07,Uttar Pradesh,Lucknow,Onion,FAQ,55,145,2305,2605,2405
2024-09-14,Uttar Pradesh,Lucknow,Onion,FAQ,240,180,1290,3590,2590
2024-09-21,Uttar Pradesh,Lucknow,Onion,FAQ,72,62,1322,2622,2022
2024-09-28,Uttar Pradesh,Lucknow,Onion,FAQ,193,133,1243,3543,1943
2022-01-01,Uttar Pradesh,Lucknow,Potato,FAQ,110,100,1060,2860,2660
2022-01-08,Uttar Pradesh,Lucknow,Potato,FAQ,200,140,1850,3150,2550
2022-01-15,Uttar Pradesh,Lucknow,Potato,FAQ,60,100,1510,2810,2210
2022-01-22,Uttar Pradesh,Lucknow,Potato,FAQ,169,159,2319,2119,2119
2022-01-29,Uttar Pradesh,Lucknow,Potato,FAQ,215,155,2465,3765,2565
2022-02-05,Uttar Pradesh,Lucknow,Potato,FAQ,108,148,2158,2458,2858
2022-02-12,Uttar Pradesh,Lucknow,Potato,FAQ,136,176,1286,3086,1686
2022-02-19,Uttar Pradesh,Lucknow,Potato,FAQ,225,165,1875,2175,2575
2022-02-26,Uttar Pradesh,Lucknow,Potato,FAQ,115,55,2365,3665,2465
2022-03-05,Uttar Pradesh,Lucknow,Potato,FAQ,143,183,1593,2893,1693
2022-03-12,Uttar Pradesh,Lucknow,Potato,FAQ,186,126,1536,2336,1936
2022-03-19,Uttar Pradesh,Lucknow,Potato,FAQ,110,100,1960,3260,2660
2022-03-26,Uttar Pradesh,Lucknow,Potato,FAQ,125,165,1875,3675,2275
2022-04-02,Uttar Pradesh,Lucknow,Potato,FAQ,92,82,1642,2442,2042
2022-04-09,Uttar Pradesh,Lucknow,Potato,FAQ,218,108,1368,3168,2968
2022-04-16,Uttar Pradesh,Lucknow,Potato,FAQ,114,154,2164,3464,1664
2022-04-23,Uttar Pradesh,Lucknow,Potato,FAQ,65,155,1415,2215,3015
2022-04-30,Uttar Pradesh,Lucknow,Potato,FAQ,211,51,2061,3361,2161
2022-05-07,Uttar Pradesh,Lucknow,Potato,FAQ,92,132,1242,3042,2842
2022-05-14,Uttar Pradesh,Lucknow,Potato,FAQ,177,117,2127,1927,3127
2022-05-21,Uttar Pradesh,Lucknow,Potato,FAQ,226,66,2376,3176,1576
2022-05-28,Uttar Pradesh,Lucknow,Potato,FAQ,161,101,2411,2711,3111
2022-06-04,Uttar Pradesh,Lucknow,Potato,FAQ,159,149,1709,3509,1509
2022-06-11,Uttar Pradesh,Lucknow,Potato,FAQ,218,108,1368,3168,2968
2022-06-18,Uttar Pradesh,Lucknow,Potato,FAQ,61,151,1711,3011,3011
2022-06-25,Uttar Pradesh,Lucknow,Potato,FAQ,224,114,1974,2774,1774
2022-07-02,Uttar Pradesh,Lucknow,Potato,FAQ,185,175,1135,1935,2135
2022-07-09,Uttar Pradesh,Lucknow,Potato,FAQ,62,102,2412,3212,1612
