year,state,district,crop,area_hectares,production_tonnes,yield_tonnes_per_hectare,irrigated_area_hectares,rainfed_area_hectares
2022,Karnataka,Belgaum,Maize,20262.9,56736.1,2.8,14184.0,6078.9
2023,Karnataka,Belgaum,Maize,20262.9,56736.1,2.8,14184.0,6078.9
2024,Karnataka,Belgaum,Maize,20262.9,56736.1,2.8,14184.0,6078.9
2019,Karnataka,Belgaum,Groundnut,14740.2,20636.3,1.4,10318.1,4422.1
2020,Karnataka,Belgaum,Groundnut,14740.2,20636.3,1.4,10318.1,4422.1
2021,Karnataka,Belgaum,Groundnut,14740.2,20636.3,1.4,10318.1,4422.1
2022,Karnataka,Belgaum,Groundnut,14740.2,20636.3,1.4,10318.1,4422.1
2023,Karnataka,Belgaum,Groundnut,14740.2,20636.3,1.4,10318.1,4422.1
2024,Karnataka,Belgaum,Groundnut,14740.2,20636.3,1.4,10318.1,4422.1
2019,Karnataka,Belgaum,Onion,5497.6,98956.8,18.0,3848.3,1649.3
2020,Karnataka,Belgaum,Onion,5497.6,98956.8,18.0,3848.3,1649.3
2021,Karnataka,Belgaum,Onion,5497.6,98956.8,18.0,3848.3,1649.3
2022,Karnataka,Belgaum,Onion,5497.6,98956.8,18.0,3848.3,1649.3
2023,Karnataka,Belgaum,Onion,5497.6,98956.8,18.0,3848.3,1649.3
2024,Karnataka,Belgaum,Onion,5497.6,98956.8,18.0,3848.3,1649.3
2019,Karnataka,Mangalore,Rice,46700.4,116751.0,2.5,32690.3,14010.1
2020,Karnataka,Mangalore,Rice,46700.4,116751.0,2.5,32690.3,14010.1
2021,Karnataka,Mangalore,Rice,46700.4,116751.0,2.5,32690.3,14010.1
2022,Karnataka,Mangalore,Rice,46700.4,116751.0,2.5,32690.3,14010.1
2023,Karnataka,Mangalore,Rice,46700.4,116751.0,2.5,32690.3,14010.1
2024,Karnataka,Mangalore,Rice,46700.4,116751.0,2.5,32690.3,14010.1
2019,Karnataka,Mangalore,Wheat,16700.0,53440.0,3.2,11690.0,5010.0
2020,Karnataka,Mangalore,Wheat,16700.0,53440.0,3.2,11690.0,5010.0
2021,Karnataka,Mangalore,Wheat,16700.0,53440.0,3.2,11690.0,5010.0
2022,Karnataka,Mangalore,Wheat,16700.0,53440.0,3.2,11690.0,5010.0
2023,Karnataka,Mangalore,Wheat,16700.0,53440.0,3.2,11690.0,5010.0
2024,Karnataka,Mangalore,Wheat,16700.0,53440.0,3.2,11690.0,5010.0
2019,Karnataka,Mangalore,Cotton,12151.2,6075.6,0.5,8505.8,3645.4
2020,Karnataka,Mangalore,Cotton,12151.2,6075.6,0.5,8505.8,3645.4
2021,Karnataka,Mangalore,Cotton,12151.2,6075.6,0.5,8505.8,3645.4
2022,Karnataka,Mangalore,Cotton,12151.2,6075.6,0.5,8505.8,3645.4
2023,Karnataka,Mangalore,Cotton,12151.2,6075.6,0.5,8505.8,3645.4
2024,Karnataka,Mangalore,Cotton,12151.2,6075.6,0.5,8505.8,3645.4
2019,Karnataka,Mangalore,Sugarcane,12254.1,857787.0,70.0,8577.9,3676.2
2020,Karnataka,Mangalore,Sugarcane,12254.1,857787.0,70.0,8577.9,3676.2
2021,Karnataka,Mangalore,Sugarcane,12254.1,857787.0,70.0,8577.9,3676.2
2022,Karnataka,Mangalore,Sugarcane,12254.1,857787.0,70.0,8577.9,3676.2
2023,Karnataka,Mangalore,Sugarcane,12254.1,857787.0,70.0,8577.9,3676.2
2024,Karnataka,Mangalore,Sugarcane,12254.1,857787.0,70.0,8577.9,3676.2
2019,Karnataka,Mangalore,Soybean,10422.0,11464.2,1.1,7295.4,3126.6
2020,Karnataka,Mangalore,Soybean,10422.0,11464.2,1.1,7295.4,3126.6
2021,Karnataka,Mangalore,Soybean,10422.0,11464.2,1.1,7295.4,3126.6
2022,Karnataka,Mangalore,Soybean,10422.0,11464.2,1.1,7295.4,3126.6
2023,Karnataka,Mangalore,Soybean,10422.0,11464.2,1.1,7295.4,3126.6
2024,Karnataka,Mangalore,Soybean,10422.0,11464.2,1.1,7295.4,3126.6
2019,Karnataka,Mangalore,Maize,24241.7,67876.8,2.8,16969.2,7272.5
2020,Karnataka,Mangalore,Maize,24241.7,67876.8,2.8,16969.2,7272.5
2021,Karnataka,Mangalore,Maize,24241.7,67876.8,2.8,16969.2,7272.5
2022,Karnataka,Mangalore,Maize,24241.7,67876.8,2.8,16969.2,7272.5
2023,Karnataka,Mangalore,Maize,24241.7,67876.8,2.8,16969.2,7272.5
2024,Karnataka,Mangalore,Maize,24241.7,67876.8,2.8,16969.2,7272.5
2019,Karnataka,Mangalore,Groundnut,7018.8,9826.3,1.4,4913.2,2105.6
2020,Karnataka,Mangalore,Groundnut,7018.8,9826.3,1.4,4913.2,2105.6
2021,Karnataka,Mangalore,Groundnut,7018.8,9826.3,1.4,4913.2,2105.6
2022,Karnataka,Mangalore,Groundnut,7018.8,9826.3,1.4,4913.2,2105.6
2023,Karnataka,Mangalore,Groundnut,7018.8,9826.3,1.4,4913.2,2105.6
2024,Karnataka,Mangalore,Groundnut,7018.8,9826.3,1.4,4913.2,2105.6
2019,Karnataka,Mangalore,Onion,10692.8,192470.4,18.0,7485.0,3207.8
2020,Karnataka,Mangalore,Onion,10692.8,192470.4,18.0,7485.0,3207.8
2021,Karnataka,Mangalore,Onion,10692.8,192470.4,18.0,7485.0,3207.8
2022,Karnataka,Mangalore,Onion,10692.8,192470.4,18.0,7485.0,3207.8
2023,Karnataka,Mangalore,Onion,10692.8,192470.4,18.0,7485.0,3207.8
2024,Karnataka,Mangalore,Onion,10692.8,192470.4,18.0,7485.0,3207.8
2019,Tamil Nadu,Chennai,Rice,31840.8,79602.0,2.5,22288.6,9552.2
2020,Tamil Nadu,Chennai,Rice,31840.8,79602.0,2.5,22288.6,9552.2
2021,Tamil Nadu,Chennai,Rice,31840.8,79602.0,2.5,22288.6,9552.2
2022,Tamil Nadu,Chennai,Rice,31840.8,79602.0,2.5,22288.6,9552.2
2023,Tamil Nadu,Chennai,Rice,31840.8,79602.0,2.5,22288.6,9552.2
2024,Tamil Nadu,Chennai,Rice,31840.8,79602.0,2.5,22288.6,9552.2
2019,Tamil Nadu,Chennai,Wheat,14770.0,47264.0,3.2,10339.0,4431.0
2020,Tamil Nadu,Chennai,Wheat,14770.0,47264.0,3.2,10339.0,4431.0
2021,Tamil Nadu,Chennai,Wheat,14770.0,47264.0,3.2,10339.0,4431.0
2022,Tamil Nadu,Chennai,Wheat,14770.0,47264.0,3.2,10339.0,4431.0
2023,Tamil Nadu,Chennai,Wheat,14770.0,47264.0,3.2,10339.0,4431.0
2024,Tamil Nadu,Chennai,Wheat,14770.0,47264.0,3.2,10339.0,4431.0
2019,Tamil Nadu,Chennai,Cotton,20642.4,10321.2,0.5,14449.7,6192.7
2020,Tamil Nadu,Chennai,Cotton,20642.4,10321.2,0.5,14449.7,6192.7
2021,Tamil Nadu,Chennai,Cotton,20642.4,10321.2,0.5,14449.7,6192.7
2022,Tamil Nadu,Chennai,Cotton,20642.4,10321.2,0.5,14449.7,6192.7
2023,Tamil Nadu,Chennai,Cotton,20642.4,10321.2,0.5,14449.7,6192.7
2024,Tamil Nadu,Chennai,Cotton,20642.4,10321.2,0.5,14449.7,6192.7
2019,Tamil Nadu,Chennai,Sugarcane,17118.3,1198281.0,70.0,11982.8,5135.5
2020,Tamil Nadu,Chennai,Sugarcane,17118.3,1198281.0,70.0,11982.8,5135.5
2021,Tamil Nadu,Chennai,Sugarcane,17118.3,1198281.0,70.0,11982.8,5135.5
2022,Tamil Nadu,Chennai,Sugarcane,17118.3,1198281.0,70.0,11982.8,5135.5
2023,Tamil Nadu,Chennai,Sugarcane,17118.3,1198281.0,70.0,11982.8,5135.5
2024,Tamil Nadu,Chennai,Sugarcane,17118.3,1198281.0,70.0,11982.8,5135.5
2019,Tamil Nadu,Chennai,Soybean,38157.3,41973.0,1.1,26710.1,11447.2
2020,Tamil Nadu,Chennai,Soybean,38157.3,41973.0,1.1,26710.1,11447.2
2021,Tamil Nadu,Chennai,Soybean,38157.3,41973.0,1.1,26710.1,11447.2
2022,Tamil Nadu,Chennai,Soybean,38157.3,41973.0,1.1,26710.1,11447.2
2023,Tamil Nadu,Chennai,Soybean,38157.3,41973.0,1.1,26710.1,11447.2
2024,Tamil Nadu,Chennai,Soybean,38157.3,41973.0,1.1,26710.1,11447.2
2019,Tamil Nadu,Chennai,Maize,11202.1,31365.9,2.8,7841.5,3360.6
2020,Tamil Nadu,Chennai,Maize,11202.1,31365.9,2.8,7841.5,3360.6
2021,Tamil Nadu,Chennai,Maize,11202.1,31365.9,2.8,7841.5,3360.6
2022,Tamil Nadu,Chennai,Maize,11202.1,31365.9,2.8,7841.5,3360.6
2023,Tamil Nadu,Chennai,Maize,11202.1,31365.9,2.8,7841.5,3360.6
2024,Tamil Nadu,Chennai,Maize,11202.1,31365.9,2.8,7841.5,3360.6
2019,Tamil Nadu,Chennai,Groundnut,13864.2,19409.9,1.4,9704.9,4159.3
2020,Tamil Nadu,Chennai,Groundnut,13864.2,19409.9,1.4,9704.9,4159.3
2021,Tamil Nadu,Chennai,Groundnut,13864.2,19409.9,1.4,9704.9,4159.3
2022,Tamil Nadu,Chennai,Groundnut,13864.2,19409.9,1.4,9704.9,4159.3
2023,Tamil Nadu,Chennai,Groundnut,13864.2,19409.9,1.4,9704.9,4159.3
2024,Tamil Nadu,Chennai,Groundnut,13864.2,19409.9,1.4,9704.9,4159.3
2019,Tamil Nadu,Chennai,Onion,5752.4,103543.2,18.0,4026.7,1725.7
2020,Tamil Nadu,Chennai,Onion,5752.4,103543.2,18.0,4026.7,1725.7
2021,Tamil Nadu,Chennai,Onion,5752.4,103543.2,18.0,4026.7,1725.7
2022,Tamil Nadu,Chennai,Onion,5752.4,103543.2,18.0,4026.7,1725.7
2023,Tamil Nadu,Chennai,Onion,5752.4,103543.2,18.0,4026.7,1725.7
2024,Tamil Nadu,Chennai,Onion,5752.4,103543.2,18.0,4026.7,1725.7
2019,Tamil Nadu,Coimbatore,Rice,13188.0,32970.0,2.5,9231.6,3956.4
2020,Tamil Nadu,Coimbatore,Rice,13188.0,32970.0,2.5,9231.6,3956.4
2021,Tamil Nadu,Coimbatore,Rice,13188.0,32970.0,2.5,9231.6,3956.4
2022,Tamil Nadu,Coimbatore,Rice,13188.0,32970.0,2.5,9231.6,3956.4
2023,Tamil Nadu,Coimbatore,Rice,13188.0,32970.0,2.5,9231.6,3956.4
2024,Tamil Nadu,Coimbatore,Rice,13188.0,32970.0,2.5,9231.6,3956.4
2019,Tamil Nadu,Coimbatore,Wheat,48997.0,156790.4,3.2,34297.9,14699.1
2020,Tamil Nadu,Coimbatore,Wheat,48997.0,156790.4,3.2,34297.9,14699.1
2021,Tamil Nadu,Coimbatore,Wheat,48997.0,156790.4,3.2,34297.9,14699.1
2022,Tamil Nadu,Coimbatore,Wheat,48997.0,156790.4,3.2,34297.9,14699.1
2023,Tamil Nadu,Coimbatore,Wheat,48997.0,156790.4,3.2,34297.9,14699.1
2024,Tamil Nadu,Coimbatore,Wheat,48997.0,156790.4,3.2,34297.9,14699.1
2019,Tamil Nadu,Coimbatore,Cotton,40929.6,20464.8,0.5,28650.7,12278.9
2020,Tamil Nadu,Coimbatore,Cotton,40929.6,20464.8,0.5,28650.7,12278.9
2021,Tamil Nadu,Coimbatore,Cotton,40929.6,20464.8,0.5,28650.7,12278.9
2022,Tamil Nadu,Coimbatore,Cotton,40929.6,20464.8,0.5,28650.7,12278.9
2023,Tamil Nadu,Coimbatore,Cotton,40929.6,20464.8,0.5,28650.7,12278.9
2024,Tamil Nadu,Coimbatore,Cotton,40929.6,20464.8,0.5,28650.7,12278.9
2019,Tamil Nadu,Coimbatore,Sugarcane,13699.2,958944.0,70.0,9589.4,4109.8
2020,Tamil Nadu,Coimbatore,Sugarcane,13699.2,958944.0,70.0,9589.4,4109.8
2021,Tamil Nadu,Coimbatore,Sugarcane,13699.2,958944.0,70.0,9589.4,4109.8
2022,Tamil Nadu,Coimbatore,Sugarcane,13699.2,958944.0,70.0,9589.4,4109.8
2023,Tamil Nadu,Coimbatore,Sugarcane,13699.2,958944.0,70.0,9589.4,4109.8
2024,Tamil Nadu,Coimbatore,Sugarcane,13699.2,958944.0,70.0,9589.4,4109.8
2019,Tamil Nadu,Coimbatore,Soybean,14059.8,15465.8,1.1,9841.9,4217.9
2020,Tamil Nadu,Coimbatore,Soybean,14059.8,15465.8,1.1,9841.9,4217.9
2021,Tamil Nadu,Coimbatore,Soybean,14059.8,15465.8,1.1,9841.9,4217.9
2022,Tamil Nadu,Coimbatore,Soybean,14059.8,15465.8,1.1,9841.9,4217.9
2023,Tamil Nadu,Coimbatore,Soybean,14059.8,15465.8,1.1,9841.9,4217.9
2024,Tamil Nadu,Coimbatore,Soybean,14059.8,15465.8,1.1,9841.9,4217.9
2019,Tamil Nadu,Coimbatore,Maize,12159.7,34047.2,2.8,8511.8,3647.9
2020,Tamil Nadu,Coimbatore,Maize,12159.7,34047.2,2.8,8511.8,3647.9
2021,Tamil Nadu,Coimbatore,Maize,12159.7,34047.2,2.8,8511.8,3647.9
2022,Tamil Nadu,Coimbatore,Maize,12159.7,34047.2,2.8,8511.8,3647.9
2023,Tamil Nadu,Coimbatore,Maize,12159.7,34047.2,2.8,8511.8,3647.9
2024,Tamil Nadu,Coimbatore,Maize,12159.7,34047.2,2.8,8511.8,3647.9
2019,Tamil Nadu,Coimbatore,Groundnut,27382.2,38335.1,1.4,19167.5,8214.7
2020,Tamil Nadu,Coimbatore,Groundnut,27382.2,38335.1,1.4,19167.5,8214.7
2021,Tamil Nadu,Coimbatore,Groundnut,27382.2,38335.1,1.4,19167.5,8214.7
2022,Tamil Nadu,Coimbatore,Groundnut,27382.2,38335.1,1.4,19167.5,8214.7
2023,Tamil Nadu,Coimbatore,Groundnut,27382.2,38335.1,1.4,19167.5,8214.7
2024,Tamil Nadu,Coimbatore,Groundnut,27382.2,38335.1,1.4,19167.5,8214.7
2019,Tamil Nadu,Coimbatore,Onion,10845.4,195217.2,18.0,7591.8,3253.6
2020,Tamil Nadu,Coimbatore,Onion,10845.4,195217.2,18.0,7591.8,3253.6
2021,Tamil Nadu,Coimbatore,Onion,10845.4,195217.2,18.0,7591.8,3253.6
2022,Tamil Nadu,Coimbatore,Onion,10845.4,195217.2,18.0,7591.8,3253.6
2023,Tamil Nadu,Coimbatore,Onion,10845.4,195217.2,18.0,7591.8,3253.6
2024,Tamil Nadu,Coimbatore,Onion,10845.4,195217.2,18.0,7591.8,3253.6
2019,Tamil Nadu,Madurai,Rice,52771.2,131928.0,2.5,36939.8,15831.4
2020,Tamil Nadu,Madurai,Rice,52771.2,131928.0,2.5,36939.8,15831.4
2021,Tamil Nadu,Madurai,Rice,52771.2,131928.0,2.5,36939.8,15831.4
2022,Tamil Nadu,Madurai,Rice,52771.2,131928.0,2.5,36939.8,15831.4
2023,Tamil Nadu,Madurai,Rice,52771.2,131928.0,2.5,36939.8,15831.4
2024,Tamil Nadu,Madurai,Rice,52771.2,131928.0,2.5,36939.8,15831.4
2019,Tamil Nadu,Madurai,Wheat,11348.0,36313.6,3.2,7943.6,3404.4
2020,Tamil Nadu,Madurai,Wheat,11348.0,36313.6,3.2,7943.6,3404.4
2021,Tamil Nadu,Madurai,Wheat,11348.0,36313.6,3.2,7943.6,3404.4
2022,Tamil Nadu,Madurai,Wheat,11348.0,36313.6,3.2,7943.6,3404.4
2023,Tamil Nadu,Madurai,Wheat,11348.0,36313.6,3.2,7943.6,3404.4
2024,Tamil Nadu,Madurai,Wheat,11348.0,36313.6,3.2,7943.6,3404.4
2019,Tamil Nadu,Madurai,Cotton,16868.8,8434.4,0.5,11808.2,5060.6
2020,Tamil Nadu,Madurai,Cotton,16868.8,8434.4,0.5,11808.2,5060.6
2021,Tamil Nadu,Madurai,Cotton,16868.8,8434.4,0.5,11808.2,5060.6
2022,Tamil Nadu,Madurai,Cotton,16868.8,8434.4,0.5,11808.2,5060.6
2023,Tamil Nadu,Madurai,Cotton,16868.8,8434.4,0.5,11808.2,5060.6
2024,Tamil Nadu,Madurai,Cotton,16868.8,8434.4,0.5,11808.2,5060.6
2019,Tamil Nadu,Madurai,Sugarcane,9803.7,686259.0,70.0,6862.6,2941.1
2020,Tamil Nadu,Madurai,Sugarcane,9803.7,686259.0,70.0,6862.6,2941.1
2021,Tamil Nadu,Madurai,Sugarcane,9803.7,686259.0,70.0,6862.6,2941.1
2022,Tamil Nadu,Madurai,Sugarcane,9803.7,686259.0,70.0,6862.6,2941.1
2023,Tamil Nadu,Madurai,Sugarcane,9803.7,686259.0,70.0,6862.6,2941.1
2024,Tamil Nadu,Madurai,Sugarcane,9803.7,686259.0,70.0,6862.6,2941.1
2019,Tamil Nadu,Madurai,Soybean,38776.5,42654.2,1.1,27143.5,11632.9
2020,Tamil Nadu,Madurai,Soybean,38776.5,42654.2,1.1,27143.5,11632.9
2021,Tamil Nadu,Madurai,Soybean,38776.5,42654.2,1.1,27143.5,11632.9
2022,Tamil Nadu,Madurai,Soybean,38776.5,42654.2,1.1,27143.5,11632.9
2023,Tamil Nadu,Madurai,Soybean,38776.5,42654.2,1.1,27143.5,11632.9
2024,Tamil Nadu,Madurai,Soybean,38776.5,42654.2,1.1,27143.5,11632.9
2019,Tamil Nadu,Madurai,Maize,40380.9,113066.5,2.8,28266.6,12114.3
2020,Tamil Nadu,Madurai,Maize,40380.9,113066.5,2.8,28266.6,12114.3
2021,Tamil Nadu,Madurai,Maize,40380.9,113066.5,2.8,28266.6,12114.3
2022,Tamil Nadu,Madurai,Maize,40380.9,113066.5,2.8,28266.6,12114.3
2023,Tamil Nadu,Madurai,Maize,40380.9,113066.5,2.8,28266.6,12114.3
2024,Tamil Nadu,Madurai,Maize,40380.9,113066.5,2.8,28266.6,12114.3
2019,Tamil Nadu,Madurai,Groundnut,14064.6,19690.4,1.4,9845.2,4219.4
2020,Tamil Nadu,Madurai,Groundnut,14064.6,19690.4,1.4,9845.2,4219.4
2021,Tamil Nadu,Madurai,Groundnut,14064.6,19690.4,1.4,9845.2,4219.4
2022,Tamil Nadu,Madurai,Groundnut,14064.6,19690.4,1.4,9845.2,4219.4
2023,Tamil Nadu,Madurai,Groundnut,14064.6,19690.4,1.4,9845.2,4219.4
2024,Tamil Nadu,Madurai,Groundnut,14064.6,19690.4,1.4,9845.2,4219.4
2019,Tamil Nadu,Madurai,Onion,7225.6,130060.8,18.0,5057.9,2167.7
2020,Tamil Nadu,Madurai,Onion,7225.6,130060.8,18.0,5057.9,2167.7
2021,Tamil Nadu,Madurai,Onion,7225.6,130060.8,18.0,5057.9,2167.7
2022,Tamil Nadu,Madurai,Onion,7225.6,130060.8,18.0,5057.9,2167.7
2023,Tamil Nadu,Madurai,Onion,7225.6,130060.8,18.0,5057.9,2167.7
2024,Tamil Nadu,Madurai,Onion,7225.6,130060.8,18.0,5057.9,2167.7
2019,Tamil Nadu,Salem,Rice,35276.4,88191.0,2.5,24693.5,10582.9
2020,Tamil Nadu,Salem,Rice,35276.4,88191.0,2.5,24693.5,10582.9
2021,Tamil Nadu,Salem,Rice,35276.4,88191.0,2.5,24693.5,10582.9
2022,Tamil Nadu,Salem,Rice,35276.4,88191.0,2.5,24693.5,10582.9
2023,Tamil Nadu,Salem,Rice,35276.4,88191.0,2.5,24693.5,10582.9
2024,Tamil Nadu,Salem,Rice,35276.4,88191.0,2.5,24693.5,10582.9
2019,Tamil Nadu,Salem,Wheat,12042.0,38534.4,3.2,8429.4,3612.6
2020,Tamil Nadu,Salem,Wheat,12042.0,38534.4,3.2,8429.4,3612.6
2021,Tamil Nadu,Salem,Wheat,12042.0,38534.4,3.2,8429.4,3612.6
2022,Tamil Nadu,Salem,Wheat,12042.0,38534.4,3.2,8429.4,3612.6
2023,Tamil Nadu,Salem,Wheat,12042.0,38534.4,3.2,8429.4,3612.6
2024,Tamil Nadu,Salem,Wheat,12042.0,38534.4,3.2,8429.4,3612.6
2019,Tamil Nadu,Salem,Cotton,21215.2,10607.6,0.5,14850.6,6364.6
2020,Tamil Nadu,Salem,Cotton,21215.2,10607.6,0.5,14850.6,6364.6
2021,Tamil Nadu,Salem,Cotton,21215.2,10607.6,0.5,14850.6,6364.6
2022,Tamil Nadu,Salem,Cotton,21215.2,10607.6,0.5,14850.6,6364.6
2023,Tamil Nadu,Salem,Cotton,21215.2,10607.6,0.5,14850.6,6364.6
2024,Tamil Nadu,Salem,Cotton,21215.2,10607.6,0.5,14850.6,6364.6
2019,Tamil Nadu,Salem,Sugarcane,11373.9,796173.0,70.0,7961.7,3412.2
2020,Tamil Nadu,Salem,Sugarcane,11373.9,796173.0,70.0,7961.7,3412.2
2021,Tamil Nadu,Salem,Sugarcane,11373.9,796173.0,70.0,7961.7,3412.2
2022,Tamil Nadu,Salem,Sugarcane,11373.9,796173.0,70.0,7961.7,3412.2
2023,Tamil Nadu,Salem,Sugarcane,11373.9,796173.0,70.0,7961.7,3412.2
2024,Tamil Nadu,Salem,Sugarcane,11373.9,796173.0,70.0,7961.7,3412.2
2019,Tamil Nadu,Salem,Soybean,52520.4,57772.4,1.1,36764.3,15756.1
2020,Tamil Nadu,Salem,Soybean,52520.4,57772.4,1.1,36764.3,15756.1
2021,Tamil Nadu,Salem,Soybean,52520.4,57772.4,1.1,36764.3,15756.1
2022,Tamil Nadu,Salem,Soybean,52520.4,57772.4,1.1,36764.3,15756.1
2023,Tamil Nadu,Salem,Soybean,52520.4,57772.4,1.1,36764.3,15756.1
2024,Tamil Nadu,Salem,Soybean,52520.4,57772.4,1.1,36764.3,15756.1
2019,Tamil Nadu,Salem,Maize,23045.4,64527.1,2.8,16131.8,6913.6
2020,Tamil Nadu,Salem,Maize,23045.4,64527.1,2.8,16131.8,6913.6
2021,Tamil Nadu,Salem,Maize,23045.4,64527.1,2.8,16131.8,6913.6
2022,Tamil Nadu,Salem,Maize,23045.4,64527.1,2.8,16131.8,6913.6
2023,Tamil Nadu,Salem,Maize,23045.4,64527.1,2.8,16131.8,6913.6
2024,Tamil Nadu,Salem,Maize,23045.4,64527.1,2.8,16131.8,6913.6
2019,Tamil Nadu,Salem,Groundnut,8404.2,11765.9,1.4,5882.9,2521.3
2020,Tamil Nadu,Salem,Groundnut,8404.2,11765.9,1.4,5882.9,2521.3
2021,Tamil Nadu,Salem,Groundnut,8404.2,11765.9,1.4,5882.9,2521.3
2022,Tamil Nadu,Salem,Groundnut,8404.2,11765.9,1.4,5882.9,2521.3
2023,Tamil Nadu,Salem,Groundnut,8404.2,11765.9,1.4,5882.9,2521.3
2024,Tamil Nadu,Salem,Groundnut,8404.2,11765.9,1.4,5882.9,2521.3
2019,Tamil Nadu,Salem,Onion,2087.2,37569.6,18.0,1461.0,626.2
2020,Tamil Nadu,Salem,Onion,2087.2,37569.6,18.0,1461.0,626.2
2021,Tamil Nadu,Salem,Onion,2087.2,37569.6,18.0,1461.0,626.2
2022,Tamil Nadu,Salem,Onion,2087.2,37569.6,18.0,1461.0,626.2
2023,Tamil Nadu,Salem,Onion,2087.2,37569.6,18.0,1461.0,626.2
2024,Tamil Nadu,Salem,Onion,2087.2,37569.6,18.0,1461.0,626.2
2019,Tamil Nadu,Tiruchirappalli,Rice,42249.6,105624.0,2.5,29574.7,12674.9
2020,Tamil Nadu,Tiruchirappalli,Rice,42249.6,105624.0,2.5,29574.7,12674.9
2021,Tamil Nadu,Tiruchirappalli,Rice,42249.6,105624.0,2.5,29574.7,12674.9
2022,Tamil Nadu,Tiruchirappalli,Rice,42249.6,105624.0,2.5,29574.7,12674.9
2023,Tamil Nadu,Tiruchirappalli,Rice,42249.6,105624.0,2.5,29574.7,12674.9
2024,Tamil Nadu,Tiruchirappalli,Rice,42249.6,105624.0,2.5,29574.7,12674.9
2019,Tamil Nadu,Tiruchirappalli,Wheat,55739.0,178364.8,3.2,39017.3,16721.7
2020,Tamil Nadu,Tiruchirappalli,Wheat,55739.0,178364.8,3.2,39017.3,16721.7
2021,Tamil Nadu,Tiruchirappalli,Wheat,55739.0,178364.8,3.2,39017.3,16721.7
2022,Tamil Nadu,Tiruchirappalli,Wheat,55739.0,178364.8,3.2,39017.3,16721.7
2023,Tamil Nadu,Tiruchirappalli,Wheat,55739.0,178364.8,3.2,39017.3,16721.7
2024,Tamil Nadu,Tiruchirappalli,Wheat,55739.0,178364.8,3.2,39017.3,16721.7
2019,Tamil Nadu,Tiruchirappalli,Cotton,44595.2,22297.6,0.5,31216.6,13378.6
2020,Tamil Nadu,Tiruchirappalli,Cotton,44595.2,22297.6,0.5,31216.6,13378.6
2021,Tamil Nadu,Tiruchirappalli,Cotton,44595.2,22297.6,0.5,31216.6,13378.6
2022,Tamil Nadu,Tiruchirappalli,Cotton,44595.2,22297.6,0.5,31216.6,13378.6
2023,Tamil Nadu,Tiruchirappalli,Cotton,44595.2,22297.6,0.5,31216.6,13378.6
2024,Tamil Nadu,Tiruchirappalli,Cotton,44595.2,22297.6,0.5,31216.6,13378.6
2019,Tamil Nadu,Tiruchirappalli,Sugarcane,3058.2,214074.0,70.0,2140.7,917.5
2020,Tamil Nadu,Tiruchirappalli,Sugarcane,3058.2,214074.0,70.0,2140.7,917.5
2021,Tamil Nadu,Tiruchirappalli,Sugarcane,3058.2,214074.0,70.0,2140.7,917.5
2022,Tamil Nadu,Tiruchirappalli,Sugarcane,3058.2,214074.0,70.0,2140.7,917.5
2023,Tamil Nadu,Tiruchirappalli,Sugarcane,3058.2,214074.0,70.0,2140.7,917.5
2024,Tamil Nadu,Tiruchirappalli,Sugarcane,3058.2,214074.0,70.0,2140.7,917.5
2019,Tamil Nadu,Tiruchirappalli,Soybean,30209.4,33230.3,1.1,21146.6,9062.8
2020,Tamil Nadu,Tiruchirappalli,Soybean,30209.4,33230.3,1.1,21146.6,9062.8
2021,Tamil Nadu,Tiruchirappalli,Soybean,30209.4,33230.3,1.1,21146.6,9062.8
2022,Tamil Nadu,Tiruchirappalli,Soybean,30209.4,33230.3,1.1,21146.6,9062.8
2023,Tamil Nadu,Tiruchirappalli,Soybean,30209.4,33230.3,1.1,21146.6,9062.8
2024,Tamil Nadu,Tiruchirappalli,Soybean,30209.4,33230.3,1.1,21146.6,9062.8
2019,Tamil Nadu,Tiruchirappalli,Maize,19426.4,54393.9,2.8,13598.5,5827.9
2020,Tamil Nadu,Tiruchirappalli,Maize,19426.4,54393.9,2.8,13598.5,5827.9
2021,Tamil Nadu,Tiruchirappalli,Maize,19426.4,54393.9,2.8,13598.5,5827.9
2022,Tamil Nadu,Tiruchirappalli,Maize,19426.4,54393.9,2.8,13598.5,5827.9
2023,Tamil Nadu,Tiruchirappalli,Maize,19426.4,54393.9,2.8,13598.5,5827.9
2024,Tamil Nadu,Tiruchirappalli,Maize,19426.4,54393.9,2.8,13598.5,5827.9
2019,Tamil Nadu,Tiruchirappalli,Groundnut,8299.8,11619.7,1.4,5809.9,2489.9
2020,Tamil Nadu,Tiruchirappalli,Groundnut,8299.8,11619.7,1.4,5809.9,2489.9
2021,Tamil Nadu,Tiruchirappalli,Groundnut,8299.8,11619.7,1.4,5809.9,2489.9
2022,Tamil Nadu,Tiruchirappalli,Groundnut,8299.8,11619.7,1.4,5809.9,2489.9
2023,Tamil Nadu,Tiruchirappalli,Groundnut,8299.8,11619.7,1.4,5809.9,2489.9
2024,Tamil Nadu,Tiruchirappalli,Groundnut,8299.8,11619.7,1.4,5809.9,2489.9
2019,Tamil Nadu,Tiruchirappalli,Onion,7212.4,129823.2,18.0,5048.7,2163.7
2020,Tamil Nadu,Tiruchirappalli,Onion,7212.4,129823.2,18.0,5048.7,2163.7
2021,Tamil Nadu,Tiruchirappalli,Onion,7212.4,129823.2,18.0,5048.7,2163.7
